age,year,birth_year,fluid_intelligence,crystallized_intelligence,processing_speed,working_memory,computer_adoption,automation_level,ai_adoption,cohort,tech_comfort,education_baseline,fluid_tech_adjustment,crystallized_tech_adjustment,speed_tech_adjustment,memory_tech_adjustment,fluid_cohort_adjustment,crystallized_cohort_adjustment,fluid_enhanced,crystallized_enhanced,speed_enhanced,memory_enhanced,cognitive_composite_modern,workforce_participation,tertiary_education,human_capital_weight,human_capital_share
38,1995,1957,97,106,92,97,0.45,0.275,0.01,Baby Boomers,0.5,0.25,1.0625,1.136,0.8825000000000001,1.03125,1.1,1.025,113.36875,123.42639999999997,81.19000000000001,100.03125,110.06148999999999,0.85,0.2962962962962963,0.9507407407407407,0.0461509695838682
38,1996,1958,97,106,92,97,0.5,0.29000000000000004,0.01,Baby Boomers,0.5,0.25,1.0710000000000002,1.1509999999999998,0.871,1.0355,1.1,1.025,114.27570000000003,125.05614999999996,80.132,100.44350000000001,110.85247249999999,0.85,0.29814814814814816,0.9513703703703703,0.04607492309486013
38,1997,1959,97,106,92,97,0.55,0.30500000000000005,0.01,Baby Boomers,0.5,0.25,1.0795000000000001,1.166,0.8595,1.03975,1.1,1.025,115.18265000000002,126.68589999999998,79.074,100.85575,111.64345499999997,0.85,0.3,0.9520000000000001,0.04599922690374952
38,1998,1960,97,106,92,97,0.6000000000000001,0.32,0.01,Baby Boomers,0.5,0.25,1.088,1.1809999999999998,0.848,1.044,1.1,1.025,116.0896,128.31564999999998,78.01599999999999,101.268,112.43443749999999,0.85,0.30185185185185187,0.9526296296296297,0.0459238785956981
38,1999,1961,97,106,92,97,0.65,0.33499999999999996,0.01,Baby Boomers,0.5,0.25,1.0964999999999998,1.196,0.8365,1.04825,1.1,1.025,116.99655,129.94539999999998,76.958,101.68024999999999,113.22541999999999,0.85,0.3037037037037037,0.9532592592592593,0.04579601219898437
38,2000,1962,97,106,92,97,0.7,0.35,0.01,Baby Boomers,0.5,0.25,1.105,1.2109999999999999,0.825,1.0525,1.1,1.025,117.90350000000001,131.57514999999998,75.89999999999999,102.0925,114.01640249999997,0.85,0.3055555555555556,0.9538888888888889,0.0457215591664137
38,2001,1963,97,106,92,97,0.72,0.365,0.014,Baby Boomers,0.5,0.25,1.1075,1.2174,0.8195,1.05375,1.1,1.025,118.17025000000001,132.27050999999997,75.394,102.21374999999999,114.29542849999999,0.85,0.3074074074074074,0.9545185185185184,0.04559511425316151
38,2002,1964,97,106,92,97,0.74,0.38,0.018000000000000002,Baby Boomers,0.5,0.25,1.1099999999999999,1.2238,0.814,1.0550000000000002,1.1,1.025,118.437,132.96587,74.88799999999999,102.33500000000002,114.57445449999999,0.85,0.30925925925925923,0.9551481481481481,0.045543246569996094
38,2003,1965,97,106,92,97,0.76,0.39499999999999996,0.022,Generation X,0.8,0.35,1.1125,1.2302,0.8085,1.0562500000000001,1.1600000000000001,1.035,125.17850000000003,134.965242,74.382,102.45625000000001,117.5760472,0.85,0.4111111111111111,0.9897777777777778,0.04703372827303639
38,2004,1966,97,106,92,97,0.7799999999999999,0.41,0.026000000000000002,Generation X,0.8,0.35,1.115,1.2366,0.8029999999999999,1.0575,1.1600000000000001,1.035,125.45980000000002,135.667386,73.87599999999999,102.57750000000001,117.86254009999999,0.85,0.412962962962963,0.9904074074074073,0.04697955920977503
38,2005,1967,97,106,92,97,0.7999999999999999,0.425,0.03,Generation X,0.8,0.35,1.1175,1.2429999999999999,0.7975,1.05875,1.1600000000000001,1.035,125.7411,136.36952999999997,73.37,102.69875,118.14903299999999,0.85,0.4148148148148148,0.9910370370370369,0.04685015933046188
38,2006,1968,97,106,92,97,0.82,0.43999999999999995,0.034,Generation X,0.8,0.35,1.1199999999999999,1.2494,0.7919999999999999,1.06,1.1600000000000001,1.035,126.0224,137.071674,72.86399999999999,102.82000000000001,118.43552589999999,0.85,0.41666666666666663,0.9916666666666667,0.04679659603919903
38,2007,1969,97,106,92,97,0.84,0.45499999999999996,0.038000000000000006,Generation X,0.8,0.35,1.1224999999999998,1.2558,0.7865,1.06125,1.1600000000000001,1.035,126.30369999999999,137.773818,72.358,102.94125,118.7220188,0.85,0.4185185185185185,0.9922962962962963,0.046646539986976855
38,2008,1970,97,106,92,97,0.86,0.47,0.042,Generation X,0.8,0.35,1.125,1.2622,0.7809999999999999,1.0625,1.1600000000000001,1.035,126.58500000000002,138.475962,71.85199999999999,103.0625,119.0085117,0.85,0.42037037037037034,0.9929259259259259,0.04659363654217481
38,2009,1971,97,106,92,97,0.8799999999999999,0.485,0.046,Generation X,0.8,0.35,1.1275,1.2686,0.7755000000000001,1.06375,1.1600000000000001,1.035,126.86630000000001,139.17810599999999,71.346,103.18375,119.2950046,0.85,0.4222222222222222,0.9935555555555555,0.04644519238760077
38,2010,1972,97,106,92,97,0.8999999999999999,0.5,0.05,Generation X,0.8,0.35,1.13,1.275,0.77,1.0650000000000002,1.1600000000000001,1.035,127.1476,139.88024999999996,70.84,103.30500000000002,119.58149749999998,0.85,0.42407407407407405,0.9941851851851851,0.04639293744739466
38,2011,1973,97,106,92,97,0.908,0.52,0.065,Generation X,0.8,0.35,1.1296,1.2789,0.7664,1.0648,1.1600000000000001,1.035,127.102592,140.30811899999998,70.5088,103.2856,119.66290885,0.85,0.42592592592592593,0.9948148148148149,0.04624607872508204
38,2012,1974,97,106,92,97,0.916,0.54,0.08,Generation X,0.8,0.35,1.1292,1.2828,0.7627999999999999,1.0646000000000002,1.1600000000000001,1.035,127.057584,140.735988,70.1776,103.26620000000003,119.7443202,0.85,0.42777777777777776,0.9954444444444445,0.04623737491032767
38,2013,1975,97,106,92,97,0.924,0.56,0.095,Generation X,0.8,0.35,1.1288,1.2867000000000002,0.7591999999999999,1.0644,1.1600000000000001,1.035,127.01257600000001,141.163857,69.84639999999999,103.24680000000001,119.82573155,0.85,0.4296296296296296,0.9960740740740741,0.046091779094000224
38,2014,1976,97,106,92,97,0.932,0.58,0.11,Generation X,0.8,0.35,1.1283999999999998,1.2906,0.7556,1.0642,1.1600000000000001,1.035,126.967568,141.59172599999997,69.51520000000001,103.2274,119.90714289999998,0.85,0.43148148148148147,0.9967037037037038,0.046083241290145814
38,2015,1977,97,106,92,97,0.9400000000000001,0.6,0.125,Generation X,0.8,0.35,1.128,1.2945,0.752,1.064,1.1600000000000001,1.035,126.92255999999999,142.01959499999998,69.184,103.208,119.98855424999999,0.85,0.4333333333333333,0.9973333333333333,0.045888162939787126
38,2016,1978,97,106,92,97,0.9480000000000001,0.62,0.14,Generation X,0.8,0.35,1.1276,1.2984,0.7484,1.0638,1.1600000000000001,1.035,126.877552,142.447464,68.8528,103.18860000000001,120.0699656,0.85,0.4351851851851852,0.9979629629629629,0.045879838922517645
38,2017,1979,97,106,92,97,0.9560000000000001,0.64,0.15500000000000003,Generation X,0.8,0.35,1.1272,1.3023,0.7447999999999999,1.0636,1.1600000000000001,1.035,126.83254400000001,142.87533299999998,68.52159999999999,103.1692,120.15137694999999,0.85,0.437037037037037,0.9985925925925925,0.045686844655916825
38,2018,1980,97,106,92,97,0.964,0.66,0.16999999999999998,Generation X,0.8,0.35,1.1268,1.3061999999999998,0.7412000000000001,1.0634000000000001,1.1600000000000001,1.035,126.78753600000002,143.30320199999997,68.19040000000001,103.14980000000001,120.2327883,0.85,0.4388888888888889,0.9992222222222221,0.045687084368443244
38,2019,1981,97,106,92,97,0.972,0.6799999999999999,0.185,Millennials,0.95,0.45,1.1263999999999998,1.3100999999999998,0.7376,1.0632,1.19,1.045,130.02035199999997,145.11977699999994,67.8592,103.1304,121.94748514999995,0.85,0.5407407407407407,1.0338518518518518,0.048714002003427466
38,2020,1982,97,106,92,97,0.98,0.7,0.2,Millennials,0.95,0.45,1.126,1.314,0.7340000000000001,1.0630000000000002,1.19,1.045,129.97418,145.55177999999998,67.528,103.11100000000002,122.02993599999998,0.85,0.5425925925925926,1.0344814814814816,0.0487133202528886
38,2021,1983,97,106,92,97,0.98,0.7374999999999999,0.30000000000000004,Millennials,0.95,0.45,1.12225,1.324,0.7302500000000001,1.061125,1.19,1.045,129.5413175,146.65947999999997,67.183,102.92912500000001,122.18709787499998,0.85,0.5444444444444445,1.035111111111111,0.05030509206760625
38,2022,1984,97,106,92,97,0.98,0.7749999999999999,0.4,Millennials,0.95,0.45,1.1185,1.334,0.7265,1.05925,1.19,1.045,129.108455,147.76718,66.83800000000001,102.74725000000001,122.34425974999998,0.85,0.5462962962962963,1.0357407407407409,0.05030445301889677
38,2023,1985,97,106,92,97,0.98,0.8125,0.6,Millennials,0.95,0.45,1.11475,1.354,0.72275,1.0573750000000002,1.19,1.045,128.6755925,149.98257999999998,66.493,102.56537500000002,122.88911662499999,0.85,0.5481481481481482,1.0363703703703704,0.05197791746541245
38,2024,1986,97,106,92,97,0.98,0.85,0.8,Millennials,0.95,0.45,1.111,1.374,0.7190000000000001,1.0555,1.19,1.045,128.24273,152.19798,66.14800000000001,102.38350000000001,123.4339735,0.85,0.55,1.037,0.05197734449401033
40,1970,1930,96,108,90,96,0.05,0.1,0.01,Silent Generation,0.3,0.15,1,1.0159999999999998,0.98,0.9999999999999999,1.06,1.015,101.76,111.37391999999997,88.2,95.99999999999999,102.22687199999999,0.85,0.15,0.901,0.06277433289207832
40,1971,1931,96,108,90,96,0.05,0.10500000000000001,0.01,Silent Generation,0.3,0.15,0.9995,1.0159999999999998,0.9795,0.9997499999999999,1.06,1.015,101.70912,111.37391999999997,88.155,95.976,102.198714,0.85,0.15185185185185185,0.9016296296296297,0.06277462609592574
40,1972,1932,96,108,90,96,0.05,0.11,0.01,Silent Generation,0.3,0.15,0.999,1.0159999999999998,0.979,0.9994999999999999,1.06,1.015,101.65824,111.37391999999997,88.11,95.952,102.17055599999998,0.85,0.1537037037037037,0.9022592592592592,0.05893581195505966
40,1973,1933,96,108,90,96,0.05,0.115,0.01,Silent Generation,0.3,0.15,0.9985,1.0159999999999998,0.9785,0.9992499999999999,1.06,1.015,101.60736000000001,111.37391999999997,88.065,95.92799999999998,102.14239799999999,0.85,0.15555555555555556,0.9028888888888889,0.05893616095388677
40,1974,1934,96,108,90,96,0.05,0.12000000000000001,0.01,Silent Generation,0.3,0.15,0.998,1.0159999999999998,0.978,0.9989999999999999,1.06,1.015,101.55648,111.37391999999997,88.02,95.904,102.11423999999998,0.85,0.1574074074074074,0.9035185185185184,0.0555399981331093
40,1975,1935,96,108,90,96,0.05,0.125,0.01,Silent Generation,0.3,0.15,0.9975,1.0159999999999998,0.9775,0.9987499999999999,1.06,1.015,101.50560000000002,111.37391999999997,87.97500000000001,95.88,102.08608199999999,0.85,0.15925925925925927,0.904148148148148,0.05554038804557533
40,1976,1936,96,108,90,96,0.05,0.13,0.01,Silent Generation,0.3,0.15,0.997,1.0159999999999998,0.977,0.9984999999999999,1.06,1.015,101.45472000000001,111.37391999999997,87.92999999999999,95.856,102.05792399999997,0.85,0.1611111111111111,0.9047777777777778,0.05333831148840286
40,1977,1937,96,108,90,96,0.05,0.135,0.01,Silent Generation,0.3,0.15,0.9965,1.0159999999999998,0.9765,0.9982499999999999,1.06,1.015,101.40384,111.37391999999997,87.885,95.832,102.02976599999997,0.85,0.16296296296296295,0.9054074074074074,0.05333874444706272
40,1978,1938,96,108,90,96,0.05,0.14,0.01,Silent Generation,0.3,0.15,0.996,1.0159999999999998,0.976,0.9979999999999999,1.06,1.015,101.35296000000001,111.37391999999997,87.84,95.80799999999999,102.00160799999999,0.85,0.1648148148148148,0.906037037037037,0.05130479827690708
40,1979,1939,96,108,90,96,0.05,0.14500000000000002,0.01,Silent Generation,0.3,0.15,0.9955,1.0159999999999998,0.9755,0.9977499999999999,1.06,1.015,101.30208000000002,111.37391999999997,87.795,95.78399999999999,101.97344999999999,0.85,0.16666666666666666,0.9066666666666666,0.05130526633469141
40,1980,1940,96,108,90,96,0.05,0.15000000000000002,0.01,Silent Generation,0.3,0.15,0.995,1.0159999999999998,0.975,0.9974999999999999,1.06,1.015,101.2512,111.37391999999997,87.75,95.75999999999999,101.94529199999998,0.85,0.1685185185185185,0.9072962962962963,0.049420897714457485
40,1981,1941,96,108,90,96,0.065,0.15500000000000003,0.01,Silent Generation,0.3,0.15,0.9974999999999999,1.0205,0.9715,0.9987499999999999,1.06,1.015,101.5056,111.86720999999999,87.435,95.88,102.17773349999999,0.85,0.17037037037037037,0.9079259259259258,0.04942139429861699
40,1982,1942,96,108,90,96,0.08,0.16000000000000003,0.01,Silent Generation,0.3,0.15,1,1.025,0.968,1,1.06,1.015,101.76,112.36049999999997,87.12,96,102.41017499999998,0.85,0.17222222222222222,0.9085555555555557,0.047670683433315264
40,1983,1943,96,108,90,96,0.095,0.165,0.01,Silent Generation,0.3,0.15,1.0025,1.0294999999999999,0.9645,1.00125,1.06,1.015,102.0144,112.85378999999996,86.805,96.12,102.64261649999997,0.85,0.17407407407407408,0.9091851851851852,0.04761128954677342
40,1984,1944,96,108,90,96,0.11,0.17,0.01,Silent Generation,0.3,0.15,1.0050000000000001,1.0339999999999998,0.961,1.0025,1.06,1.015,102.26880000000003,113.34707999999998,86.49,96.24,102.87505799999998,0.85,0.17592592592592593,0.9098148148148149,0.045984563862665924
40,1985,1945,96,108,90,96,0.125,0.175,0.01,Silent Generation,0.3,0.15,1.0074999999999998,1.0385,0.9575,1.00375,1.06,1.015,102.52319999999999,113.84037,86.175,96.35999999999999,103.10749949999997,0.85,0.17777777777777776,0.9104444444444444,0.04592946346494473
40,1986,1946,96,108,90,96,0.14,0.18,0.01,Baby Boomers,0.5,0.25,1.01,1.043,0.954,1.0050000000000001,1.1,1.025,106.65600000000002,115.46009999999998,85.86,96.48000000000002,105.091635,0.85,0.2796296296296296,0.9450740740740741,0.04730740637056511
40,1987,1947,96,108,90,96,0.15500000000000003,0.185,0.01,Baby Boomers,0.5,0.25,1.0125,1.0474999999999999,0.9505,1.00625,1.1,1.025,106.92,115.95824999999996,85.545,96.60000000000001,105.32913749999997,0.85,0.2814814814814815,0.9457037037037037,0.04725018504811251
40,1988,1948,96,108,90,96,0.16999999999999998,0.19,0.01,Baby Boomers,0.5,0.25,1.0150000000000001,1.0519999999999998,0.947,1.0074999999999998,1.1,1.025,107.18400000000003,116.45639999999997,85.22999999999999,96.71999999999998,105.56663999999998,0.85,0.2833333333333333,0.9463333333333332,0.04691864020228396
40,1989,1949,96,108,90,96,0.185,0.195,0.01,Baby Boomers,0.5,0.25,1.0174999999999998,1.0565,0.9435,1.00875,1.1,1.025,107.44799999999998,116.95455,84.915,96.84,105.80414249999998,0.85,0.2851851851851852,0.9469629629629629,0.046862513654792194
40,1990,1950,96,108,90,96,0.2,0.2,0.01,Baby Boomers,0.5,0.25,1.02,1.061,0.94,1.01,1.1,1.025,107.71200000000002,117.45269999999998,84.6,96.96000000000001,106.04164499999999,0.85,0.28703703703703703,0.9475925925925924,0.04653654259953472
40,1991,1951,96,108,90,96,0.25,0.21500000000000002,0.01,Baby Boomers,0.5,0.25,1.0285,1.0759999999999998,0.9285,1.0142499999999999,1.1,1.025,108.6096,119.11319999999998,83.565,97.368,106.84293,0.85,0.28888888888888886,0.9482222222222223,0.04645870760520442
40,1992,1952,96,108,90,96,0.30000000000000004,0.23,0.01,Baby Boomers,0.5,0.25,1.0370000000000001,1.091,0.9169999999999999,1.0185,1.1,1.025,109.50720000000003,120.77369999999999,82.52999999999999,97.776,107.64421499999999,0.85,0.29074074074074074,0.9488518518518518,0.046381235324255865
40,1993,1953,96,108,90,96,0.35,0.245,0.01,Baby Boomers,0.5,0.25,1.0455,1.1059999999999999,0.9055000000000001,1.0227499999999998,1.1,1.025,110.40480000000002,122.43419999999996,81.495,98.18399999999998,108.4455,0.85,0.2925925925925926,0.9494814814814815,0.04630412322720015
40,1994,1954,96,108,90,96,0.4,0.26,0.01,Baby Boomers,0.5,0.25,1.054,1.121,0.8939999999999999,1.0270000000000001,1.1,1.025,111.3024,124.09469999999999,80.46,98.59200000000001,109.24678499999999,0.85,0.29444444444444445,0.950111111111111,0.04622736880801397
40,1995,1955,96,108,90,96,0.45,0.275,0.01,Baby Boomers,0.5,0.25,1.0625,1.136,0.8825000000000001,1.03125,1.1,1.025,112.2,125.75519999999997,79.42500000000001,99,110.04806999999998,0.85,0.2962962962962963,0.9507407407407407,0.0461509695838682
40,1996,1956,96,108,90,96,0.5,0.29000000000000004,0.01,Baby Boomers,0.5,0.25,1.0710000000000002,1.1509999999999998,0.871,1.0355,1.1,1.025,113.09760000000003,127.41569999999997,78.39,99.40800000000002,110.849355,0.85,0.29814814814814816,0.9513703703703703,0.04607492309486013
40,1997,1957,96,108,90,96,0.55,0.30500000000000005,0.01,Baby Boomers,0.5,0.25,1.0795000000000001,1.166,0.8595,1.03975,1.1,1.025,113.99520000000001,129.0762,77.355,99.816,111.65063999999998,0.85,0.3,0.9520000000000001,0.04599922690374952
40,1998,1958,96,108,90,96,0.6000000000000001,0.32,0.01,Baby Boomers,0.5,0.25,1.088,1.1809999999999998,0.848,1.044,1.1,1.025,114.89280000000002,130.73669999999998,76.32,100.224,112.45192499999999,0.85,0.30185185185185187,0.9526296296296297,0.0459238785956981
40,1999,1959,96,108,90,96,0.65,0.33499999999999996,0.01,Baby Boomers,0.5,0.25,1.0964999999999998,1.196,0.8365,1.04825,1.1,1.025,115.79039999999999,132.3972,75.285,100.63199999999999,113.25320999999998,0.85,0.3037037037037037,0.9532592592592593,0.04579601219898437
40,2000,1960,96,108,90,96,0.7,0.35,0.01,Baby Boomers,0.5,0.25,1.105,1.2109999999999999,0.825,1.0525,1.1,1.025,116.688,134.05769999999998,74.25,101.03999999999999,114.054495,0.85,0.3055555555555556,0.9538888888888889,0.0457215591664137
40,2001,1961,96,108,90,96,0.72,0.365,0.014,Baby Boomers,0.5,0.25,1.1075,1.2174,0.8195,1.05375,1.1,1.025,116.952,134.76618,73.755,101.16,114.33861299999998,0.85,0.3074074074074074,0.9545185185185184,0.04559511425316151
40,2002,1962,96,108,90,96,0.74,0.38,0.018000000000000002,Baby Boomers,0.5,0.25,1.1099999999999999,1.2238,0.814,1.0550000000000002,1.1,1.025,117.216,135.47466,73.25999999999999,101.28000000000002,114.62273100000002,0.85,0.30925925925925923,0.9551481481481481,0.045543246569996094
40,2003,1963,96,108,90,96,0.76,0.39499999999999996,0.022,Baby Boomers,0.5,0.25,1.1125,1.2302,0.8085,1.0562500000000001,1.1,1.025,117.48000000000002,136.18314,72.765,101.4,114.906849,0.85,0.3111111111111111,0.9557777777777777,0.045418065851443534
40,2004,1964,96,108,90,96,0.7799999999999999,0.41,0.026000000000000002,Baby Boomers,0.5,0.25,1.115,1.2366,0.8029999999999999,1.0575,1.1,1.025,117.744,136.89162,72.27,101.52000000000001,115.190967,0.85,0.312962962962963,0.9564074074074075,0.0453667834962799
40,2005,1965,96,108,90,96,0.7999999999999999,0.425,0.03,Generation X,0.8,0.35,1.1175,1.2429999999999999,0.7975,1.05875,1.1600000000000001,1.035,124.44480000000001,138.94253999999998,71.775,101.64000000000001,118.19781899999998,0.85,0.4148148148148148,0.9910370370370369,0.04685015933046188
40,2006,1966,96,108,90,96,0.82,0.43999999999999995,0.034,Generation X,0.8,0.35,1.1199999999999999,1.2494,0.7919999999999999,1.06,1.1600000000000001,1.035,124.72319999999999,139.657932,71.27999999999999,101.76,118.48939619999997,0.85,0.41666666666666663,0.9916666666666667,0.04679659603919903
40,2007,1967,96,108,90,96,0.84,0.45499999999999996,0.038000000000000006,Generation X,0.8,0.35,1.1224999999999998,1.2558,0.7865,1.06125,1.1600000000000001,1.035,125.00160000000001,140.37332399999997,70.785,101.88,118.78097339999998,0.85,0.4185185185185185,0.9922962962962963,0.046646539986976855
40,2008,1968,96,108,90,96,0.86,0.47,0.042,Generation X,0.8,0.35,1.125,1.2622,0.7809999999999999,1.0625,1.1600000000000001,1.035,125.28000000000002,141.08871599999998,70.28999999999999,102,119.07255059999999,0.85,0.42037037037037034,0.9929259259259259,0.04659363654217481
40,2009,1969,96,108,90,96,0.8799999999999999,0.485,0.046,Generation X,0.8,0.35,1.1275,1.2686,0.7755000000000001,1.06375,1.1600000000000001,1.035,125.5584,141.80410799999999,69.795,102.12,119.36412779999999,0.85,0.4222222222222222,0.9935555555555555,0.04644519238760077
40,2010,1970,96,108,90,96,0.8999999999999999,0.5,0.05,Generation X,0.8,0.35,1.13,1.275,0.77,1.0650000000000002,1.1600000000000001,1.035,125.8368,142.51949999999997,69.3,102.24000000000001,119.65570499999998,0.85,0.42407407407407405,0.9941851851851851,0.04639293744739466
40,2011,1971,96,108,90,96,0.908,0.52,0.065,Generation X,0.8,0.35,1.1296,1.2789,0.7664,1.0648,1.1600000000000001,1.035,125.79225600000001,142.95544199999998,68.976,102.2208,119.7412143,0.85,0.42592592592592593,0.9948148148148149,0.04624607872508204
40,2012,1972,96,108,90,96,0.916,0.54,0.08,Generation X,0.8,0.35,1.1292,1.2828,0.7627999999999999,1.0646000000000002,1.1600000000000001,1.035,125.747712,143.391384,68.65199999999999,102.20160000000001,119.8267236,0.85,0.42777777777777776,0.9954444444444445,0.04623737491032767
40,2013,1973,96,108,90,96,0.924,0.56,0.095,Generation X,0.8,0.35,1.1288,1.2867000000000002,0.7591999999999999,1.0644,1.1600000000000001,1.035,125.70316800000002,143.827326,68.32799999999999,102.1824,119.91223289999999,0.85,0.4296296296296296,0.9960740740740741,0.046091779094000224
40,2014,1974,96,108,90,96,0.932,0.58,0.11,Generation X,0.8,0.35,1.1283999999999998,1.2906,0.7556,1.0642,1.1600000000000001,1.035,125.65862399999999,144.26326799999998,68.004,102.1632,119.99774219999998,0.85,0.43148148148148147,0.9967037037037038,0.046083241290145814
40,2015,1975,96,108,90,96,0.9400000000000001,0.6,0.125,Generation X,0.8,0.35,1.128,1.2945,0.752,1.064,1.1600000000000001,1.035,125.61408,144.69921,67.68,102.144,120.0832515,0.85,0.4333333333333333,0.9973333333333333,0.045888162939787126
40,2016,1976,96,108,90,96,0.9480000000000001,0.62,0.14,Generation X,0.8,0.35,1.1276,1.2984,0.7484,1.0638,1.1600000000000001,1.035,125.569536,145.135152,67.356,102.12480000000001,120.16876079999999,0.85,0.4351851851851852,0.9979629629629629,0.045879838922517645
40,2017,1977,96,108,90,96,0.9560000000000001,0.64,0.15500000000000003,Generation X,0.8,0.35,1.1272,1.3023,0.7447999999999999,1.0636,1.1600000000000001,1.035,125.52499200000001,145.571094,67.032,102.10560000000001,120.25427009999999,0.85,0.437037037037037,0.9985925925925925,0.045686844655916825
40,2018,1978,96,108,90,96,0.964,0.66,0.16999999999999998,Generation X,0.8,0.35,1.1268,1.3061999999999998,0.7412000000000001,1.0634000000000001,1.1600000000000001,1.035,125.48044800000001,146.00703599999997,66.70800000000001,102.08640000000001,120.3397794,0.85,0.4388888888888889,0.9992222222222221,0.045687084368443244
40,2019,1979,96,108,90,96,0.972,0.6799999999999999,0.185,Generation X,0.8,0.35,1.1263999999999998,1.3100999999999998,0.7376,1.0632,1.1600000000000001,1.035,125.435904,146.44297799999995,66.384,102.06719999999999,120.42528869999997,0.85,0.4407407407407407,0.9998518518518518,0.04711195808857662
40,2020,1980,96,108,90,96,0.98,0.7,0.2,Generation X,0.8,0.35,1.126,1.314,0.7340000000000001,1.0630000000000002,1.1600000000000001,1.035,125.39136,146.87892,66.06,102.04800000000002,120.510798,0.85,0.44259259259259254,1.0004814814814815,0.04711227381730979
40,2021,1981,96,108,90,96,0.98,0.7374999999999999,0.30000000000000004,Millennials,0.95,0.45,1.12225,1.324,0.7302500000000001,1.061125,1.19,1.045,128.20584,149.42664000000002,65.72250000000001,101.86800000000001,122.309943,0.85,0.5444444444444445,1.035111111111111,0.05030509206760625
40,2022,1982,96,108,90,96,0.98,0.7749999999999999,0.4,Millennials,0.95,0.45,1.1185,1.334,0.7265,1.05925,1.19,1.045,127.77744,150.55524,65.385,101.688,122.47738799999999,0.85,0.5462962962962963,1.0357407407407409,0.05030445301889677
40,2023,1983,96,108,90,96,0.98,0.8125,0.6,Millennials,0.95,0.45,1.11475,1.354,0.72275,1.0573750000000002,1.19,1.045,127.34903999999999,152.81243999999998,65.0475,101.50800000000001,123.03984299999999,0.85,0.5481481481481482,1.0363703703703704,0.05197791746541245
40,2024,1984,96,108,90,96,0.98,0.85,0.8,Millennials,0.95,0.45,1.111,1.374,0.7190000000000001,1.0555,1.19,1.045,126.92064,155.06964000000002,64.71000000000001,101.328,123.602298,0.85,0.55,1.037,0.05197734449401033
42,1970,1928,95,110,88,95,0.05,0.1,0.01,Silent Generation,0.3,0.15,1,1.0159999999999998,0.98,0.9999999999999999,1.06,1.015,100.7,113.43639999999996,86.24,94.99999999999999,102.13373999999997,0.85,0.15,0.901,0.06277433289207832
42,1971,1929,95,110,88,95,0.05,0.10500000000000001,0.01,Silent Generation,0.3,0.15,0.9995,1.0159999999999998,0.9795,0.9997499999999999,1.06,1.015,100.64965000000001,113.43639999999996,86.196,94.97625,102.105955,0.85,0.15185185185185185,0.9016296296296297,0.06277462609592574
42,1972,1930,95,110,88,95,0.05,0.11,0.01,Silent Generation,0.3,0.15,0.999,1.0159999999999998,0.979,0.9994999999999999,1.06,1.015,100.5993,113.43639999999996,86.152,94.9525,102.07816999999997,0.85,0.1537037037037037,0.9022592592592592,0.05893581195505966
42,1973,1931,95,110,88,95,0.05,0.115,0.01,Silent Generation,0.3,0.15,0.9985,1.0159999999999998,0.9785,0.9992499999999999,1.06,1.015,100.54895,113.43639999999996,86.108,94.92875,102.05038499999999,0.85,0.15555555555555556,0.9028888888888889,0.05893616095388677
42,1974,1932,95,110,88,95,0.05,0.12000000000000001,0.01,Silent Generation,0.3,0.15,0.998,1.0159999999999998,0.978,0.9989999999999999,1.06,1.015,100.49860000000001,113.43639999999996,86.064,94.90499999999999,102.02259999999997,0.85,0.1574074074074074,0.9035185185185184,0.0555399981331093
42,1975,1933,95,110,88,95,0.05,0.125,0.01,Silent Generation,0.3,0.15,0.9975,1.0159999999999998,0.9775,0.9987499999999999,1.06,1.015,100.44825,113.43639999999996,86.02000000000001,94.88125,101.99481499999999,0.85,0.15925925925925927,0.904148148148148,0.05554038804557533
42,1976,1934,95,110,88,95,0.05,0.13,0.01,Silent Generation,0.3,0.15,0.997,1.0159999999999998,0.977,0.9984999999999999,1.06,1.015,100.3979,113.43639999999996,85.976,94.85749999999999,101.96702999999998,0.85,0.1611111111111111,0.9047777777777778,0.05333831148840286
42,1977,1935,95,110,88,95,0.05,0.135,0.01,Silent Generation,0.3,0.15,0.9965,1.0159999999999998,0.9765,0.9982499999999999,1.06,1.015,100.34755000000001,113.43639999999996,85.932,94.83374999999998,101.93924499999997,0.85,0.16296296296296295,0.9054074074074074,0.05333874444706272
42,1978,1936,95,110,88,95,0.05,0.14,0.01,Silent Generation,0.3,0.15,0.996,1.0159999999999998,0.976,0.9979999999999999,1.06,1.015,100.2972,113.43639999999996,85.888,94.80999999999999,101.91145999999998,0.85,0.1648148148148148,0.906037037037037,0.05130479827690708
42,1979,1937,95,110,88,95,0.05,0.14500000000000002,0.01,Silent Generation,0.3,0.15,0.9955,1.0159999999999998,0.9755,0.9977499999999999,1.06,1.015,100.24685000000001,113.43639999999996,85.84400000000001,94.78625,101.88367499999998,0.85,0.16666666666666666,0.9066666666666666,0.05130526633469141
42,1980,1938,95,110,88,95,0.05,0.15000000000000002,0.01,Silent Generation,0.3,0.15,0.995,1.0159999999999998,0.975,0.9974999999999999,1.06,1.015,100.19650000000001,113.43639999999996,85.8,94.76249999999999,101.85589,0.85,0.1685185185185185,0.9072962962962963,0.049420897714457485
